Date,Symbol,Strategy,Strike,Contracts Bought,Cost,Exposure Achieved,Meets Exposure Requirement
4/11/2024,IWM,Buy Everything,211.0,4998.0,9996.0,0.0,
4/11/2024,IWM,Buy Everything,212.0,5155.0,10310.0,0.0,
4/11/2024,IWM,Buy Everything,213.0,6114.0,6114.0,0.0,
4/11/2024,IWM,Buy Everything,214.0,5166.0,5166.0,0.0,
4/11/2024,IWM,Buy Everything,215.0,4145.0,4145.0,0.0,
4/11/2024,IWM,Buy Everything,216.0,5174.0,5174.0,0.0,
4/11/2024,IWM,Buy Everything,217.0,3825.0,3825.0,0.0,
4/11/2024,IWM,Buy Everything,218.0,3175.0,3175.0,0.0,
4/11/2024,IWM,Buy Everything,219.0,4479.0,4479.0,0.0,
4/11/2024,IWM,Buy Everything,220.0,5189.0,5189.0,0.0,
4/11/2024,IWM,Buy Everything,225.0,2685.0,2685.0,0.0,
4/11/2024,IWM,Buy Everything,230.0,2560.0,2560.0,0.0,
4/11/2024,IWM,Buy Everything,240.0,3616.0,3616.0,0.0,
4/11/2024,IWM,Buy Everything,250.0,3799.0,3799.0,0.0,
4/11/2024,IWM,Buy Everything,260.0,2981.0,2981.0,0.0,
4/11/2024,IWM,Buy Everything,203.0,849.0,148575.0,558000.1560000001,
4/11/2024,IWM,Buy Everything,204.0,733.0,95290.0,408459.852,
4/11/2024,IWM,Buy Everything,205.0,648.0,60264.0,296294.112,
4/11/2024,IWM,Buy Everything,206.0,1036.0,67340.0,370104.78400000004,
4/11/2024,IWM,Buy Everything,207.0,1549.0,69705.0,398470.95600000006,
4/11/2024,IWM,Buy Everything,208.0,4008.0,120240.0,630233.9520000002,
4/11/2024,IWM,Buy Everything,209.0,4819.0,91561.0,275858.8360000001,
4/11/2024,IWM,Buy Everything,210.0,4753.0,57036.0,0.0,
4/11/2024,IWM,Buy Everything,211.0,5038.0,35266.0,0.0,
4/11/2024,IWM,Buy Everything,212.0,5648.0,28240.0,0.0,
4/11/2024,IWM,Buy Everything,213.0,6516.0,19548.0,0.0,
4/11/2024,IWM,Buy Everything,214.0,4285.0,12855.0,0.0,
4/11/2024,IWM,Buy Everything,220.0,1900.0,1900.0,0.0,
4/11/2024,IWM,Buy Everything,225.0,1725.0,1725.0,0.0,
4/11/2024,IWM,Buy Everything,230.0,403.0,403.0,0.0,
4/11/2024,IWM,Buy Everything,240.0,496.0,496.0,0.0,
4/11/2024,IWM,Buy Everything,250.0,474.0,474.0,0.0,
4/11/2024,IWM,Buy Everything,203.0,680.0,148920.0,446925.92000000004,
4/11/2024,IWM,Buy Everything,204.0,1504.0,261696.0,838094.976,
4/11/2024,IWM,Buy Everything,205.0,1608.0,217080.0,735248.3520000001,
4/11/2024,IWM,Buy Everything,206.0,1253.0,127806.0,447626.732,
4/11/2024,IWM,Buy Everything,207.0,1165.0,87375.0,299689.26,
4/11/2024,IWM,Buy Everything,208.0,1695.0,89835.0,266528.5800000001,
4/11/2024,IWM,Buy Everything,209.0,1760.0,66880.0,100749.44000000005,
4/11/2024,IWM,Buy Everything,210.0,1919.0,49894.0,0.0,
4/11/2024,IWM,Buy Everything,211.0,1526.0,27468.0,0.0,
4/11/2024,IWM,Buy Everything,212.0,2855.0,37115.0,0.0,
4/11/2024,IWM,Buy Everything,213.0,3198.0,25584.0,0.0,
4/11/2024,IWM,Buy Everything,214.0,2356.0,14136.0,0.0,
4/11/2024,IWM,Buy Everything,215.0,2049.0,8196.0,0.0,
4/11/2024,IWM,Buy Everything,216.0,2359.0,7077.0,0.0,
4/11/2024,IWM,Buy Everything,217.0,2378.0,7134.0,0.0,
4/11/2024,IWM,Buy Everything,218.0,1891.0,5673.0,0.0,
4/11/2024,IWM,Buy Everything,219.0,2310.0,4620.0,0.0,
4/11/2024,IWM,Buy Everything,220.0,1697.0,3394.0,0.0,
4/11/2024,IWM,Buy Everything,221.0,894.0,1788.0,0.0,
4/11/2024,IWM,Buy Everything,222.0,865.0,1730.0,0.0,
4/11/2024,IWM,Buy Everything,223.0,871.0,871.0,0.0,
4/11/2024,IWM,Buy Everything,224.0,637.0,637.0,0.0,
4/11/2024,IWM,Buy Everything,225.0,822.0,822.0,0.0,
4/11/2024,IWM,Buy Everything,226.0,1139.0,1139.0,0.0,
4/11/2024,IWM,Buy Everything,227.0,1083.0,1083.0,0.0,
4/11/2024,IWM,Buy Everything,228.0,711.0,711.0,0.0,
4/11/2024,IWM,Buy Everything,229.0,1054.0,1054.0,0.0,
4/11/2024,IWM,Buy Everything,230.0,1259.0,1259.0,0.0,
4/11/2024,IWM,Buy Everything,235.0,88.0,88.0,0.0,
4/11/2024,IWM,Buy Everything,240.0,121.0,121.0,0.0,
4/11/2024,IWM,Buy Everything,245.0,119.0,119.0,0.0,
4/11/2024,IWM,Buy Everything,250.0,116.0,116.0,0.0,
4/11/2024,IWM,Buy Everything,255.0,113.0,113.0,0.0,
4/11/2024,IWM,Buy Everything,260.0,111.0,111.0,0.0,
4/11/2024,IWM,Buy Everything,265.0,108.0,108.0,0.0,
4/11/2024,IWM,Buy Everything,270.0,106.0,106.0,0.0,
4/11/2024,IWM,Buy Everything,275.0,106.0,106.0,0.0,
4/11/2024,IWM,Buy Everything,280.0,106.0,106.0,0.0,
4/11/2024,IWM,Buy Everything,285.0,106.0,106.0,0.0,
4/11/2024,IWM,Buy Everything,290.0,106.0,106.0,0.0,
4/11/2024,IWM,Buy Everything,203.0,957.0,233508.0,628982.508,
4/11/2024,IWM,Buy Everything,204.0,892.0,175724.0,497061.64800000004,
4/11/2024,IWM,Buy Everything,205.0,943.0,146165.0,431181.092,
4/11/2024,IWM,Buy Everything,206.0,998.0,120758.0,356529.51200000005,
4/11/2024,IWM,Buy Everything,207.0,983.0,90436.0,252870.852,
4/11/2024,IWM,Buy Everything,208.0,938.0,64721.99999999999,147494.87200000003,
4/11/2024,IWM,Buy Everything,209.0,820.0,41820.0,46940.08000000002,
4/11/2024,IWM,Buy Everything,210.0,1500.0,55500.0,0.0,
4/11/2024,IWM,Buy Everything,211.0,1568.0,42336.0,0.0,
4/11/2024,IWM,Buy Everything,212.0,1696.0,32224.0,0.0,
4/11/2024,IWM,Buy Everything,213.0,1474.0,20636.000000000004,0.0,
4/11/2024,IWM,Buy Everything,214.0,1602.0,14418.0,0.0,
4/11/2024,IWM,Buy Everything,215.0,1807.0,10842.0,0.0,
4/11/2024,IWM,Buy Everything,220.0,2008.0,4016.0,0.0,
4/11/2024,IWM,Buy Everything,230.0,377.0,377.0,0.0,
4/11/2024,IWM,Buy Everything,240.0,1689.0,1689.0,0.0,
4/11/2024,IWM,Buy Everything,250.0,423.0,423.0,0.0,
4/11/2024,IWM,Buy Everything,260.0,577.0,577.0,0.0,
4/11/2024,IWM,Buy Everything,270.0,566.0,566.0,0.0,
4/11/2024,IWM,Buy Everything,203.0,1185.0,331800.0,778834.14,
4/11/2024,IWM,Buy Everything,204.0,1284.0,296604.0,715501.2960000001,
4/11/2024,IWM,Buy Everything,205.0,1379.0,259251.99999999997,630539.476,
4/11/2024,IWM,Buy Everything,206.0,1391.0,208650.0,496926.40400000004,
4/11/2024,IWM,Buy Everything,207.0,1543.0,183617.0,396927.492,
4/11/2024,IWM,Buy Everything,208.0,1414.0,131502.0,222343.01600000003,
4/11/2024,IWM,Buy Everything,209.0,1554.0,111888.0,88957.17600000005,
4/11/2024,IWM,Buy Everything,210.0,1697.0,93335.00000000001,0.0,
4/11/2024,IWM,Buy Everything,211.0,1637.0,67117.0,0.0,
4/11/2024,IWM,Buy Everything,212.0,1449.0,44919.0,0.0,
4/11/2024,IWM,Buy Everything,213.0,1386.0,31878.0,0.0,
4/11/2024,IWM,Buy Everything,214.0,1729.0,29393.000000000004,0.0,
4/11/2024,IWM,Buy Everything,215.0,1830.0,23790.0,0.0,
4/11/2024,IWM,Buy Everything,220.0,2034.0,6102.0,0.0,
4/11/2024,IWM,Buy Everything,230.0,382.0,382.0,0.0,
4/11/2024,IWM,Buy Everything,240.0,1711.0,1711.0,0.0,
4/11/2024,IWM,Buy Everything,250.0,428.0,428.0,0.0,
4/11/2024,IWM,Buy Everything,260.0,584.0,584.0,0.0,
4/11/2024,QQQ,Buy Everything,446.0,921.0,142755.0,1623738.6569999966,
4/11/2024,QQQ,Buy Everything,447.0,923.0,101530.00000000001,1534964.6909999966,
4/11/2024,QQQ,Buy Everything,447.5,924.0,84084.0,1490427.7079999966,
4/11/2024,QQQ,Buy Everything,448.0,1067.0,80025.0,1667739.1389999962,
4/11/2024,QQQ,Buy Everything,449.0,1353.0,66297.0,1979462.000999995,
4/11/2024,QQQ,Buy Everything,450.0,1639.0,49170.0,2233984.8629999943,
4/11/2024,QQQ,Buy Everything,451.0,2326.0,44194.0,2937777.5419999915,
4/11/2024,QQQ,Buy Everything,452.0,2784.0,33408.0,3237839.32799999,
4/11/2024,QQQ,Buy Everything,453.0,2836.0,19852.000000000004,3014716.21199999,
4/11/2024,QQQ,Buy Everything,454.0,2887.0,14435.0,2780230.0789999897,
4/11/2024,QQQ,Buy Everything,455.0,4634.0,18536.0,3999220.777999983,
4/11/2024,QQQ,Buy Everything,456.0,6354.0,25416.0,4848210.017999977,
4/11/2024,QQQ,Buy Everything,457.0,8292.0,24876.0,5497736.96399997,
4/11/2024,QQQ,Buy Everything,458.0,10449.0,31347.0,5882964.632999962,
4/11/2024,QQQ,Buy Everything,459.0,11031.0,22062.0,5107540.526999961,
4/11/2024,QQQ,Buy Everything,460.0,7882.0,15764.0,2861299.9939999715,
4/11/2024,QQQ,Buy Everything,461.0,4734.0,9468.0,1245122.4779999831,
4/11/2024,QQQ,Buy Everything,462.0,5809.0,11618.0,946965.7529999792,
4/11/2024,QQQ,Buy Everything,463.0,7420.0,14840.0,467586.1399999734,
4/11/2024,QQQ,Buy Everything,464.0,8280.0,16560.0,0.0,
4/11/2024,QQQ,Buy Everything,465.0,9140.0,18280.0,0.0,
4/11/2024,QQQ,Buy Everything,466.0,9010.0,18020.0,0.0,
4/11/2024,QQQ,Buy Everything,468.0,5991.0,5991.0,0.0,
4/11/2024,QQQ,Buy Everything,469.0,4429.0,4429.0,0.0,
4/11/2024,QQQ,Buy Everything,470.0,2868.0,2868.0,0.0,
4/11/2024,QQQ,Buy Everything,471.0,5504.0,5504.0,0.0,
4/11/2024,QQQ,Buy Everything,472.0,7262.0,7262.0,0.0,
4/11/2024,QQQ,Buy Everything,473.0,5781.0,5781.0,0.0,
4/11/2024,QQQ,Buy Everything,474.0,4299.0,4299.0,0.0,
4/11/2024,QQQ,Buy Everything,475.0,3933.0,3933.0,0.0,
4/11/2024,QQQ,Buy Everything,476.0,4308.0,4308.0,0.0,
4/11/2024,QQQ,Buy Everything,477.0,4603.0,4603.0,0.0,
4/11/2024,QQQ,Buy Everything,478.0,4818.0,4818.0,0.0,
4/11/2024,QQQ,Buy Everything,479.0,4979.0,4979.0,0.0,
4/11/2024,QQQ,Buy Everything,480.0,4871.0,4871.0,0.0,
4/11/2024,QQQ,Buy Everything,481.0,4763.0,4763.0,0.0,
4/11/2024,QQQ,Buy Everything,482.0,5608.0,5608.0,0.0,
4/11/2024,QQQ,Buy Everything,483.0,6454.0,6454.0,0.0,
4/11/2024,QQQ,Buy Everything,484.0,6715.0,6715.0,0.0,
4/11/2024,QQQ,Buy Everything,485.0,6553.0,6553.0,0.0,
4/11/2024,QQQ,Buy Everything,486.0,6481.0,6481.0,0.0,
4/11/2024,QQQ,Buy Everything,487.0,6497.0,6497.0,0.0,
4/11/2024,QQQ,Buy Everything,488.0,6368.0,6368.0,0.0,
4/11/2024,QQQ,Buy Everything,489.0,6077.0,6077.0,0.0,
4/11/2024,QQQ,Buy Everything,490.0,5786.0,5786.0,0.0,
4/11/2024,QQQ,Buy Everything,491.0,5956.0,5956.0,0.0,
4/11/2024,QQQ,Buy Everything,492.0,6212.0,6212.0,0.0,
4/11/2024,QQQ,Buy Everything,493.0,6503.0,6503.0,0.0,
4/11/2024,QQQ,Buy Everything,494.0,6794.0,6794.0,0.0,
4/11/2024,QQQ,Buy Everything,495.0,6979.0,6979.0,0.0,
4/11/2024,QQQ,Buy Everything,496.0,7099.0,7099.0,0.0,
4/11/2024,QQQ,Buy Everything,497.0,7348.0,7348.0,0.0,
4/11/2024,QQQ,Buy Everything,498.0,7767.0,7767.0,0.0,
4/11/2024,QQQ,Buy Everything,499.0,8187.0,8187.0,0.0,
4/11/2024,QQQ,Buy Everything,500.0,8816.0,8816.0,0.0,
4/11/2024,QQQ,Buy Everything,505.0,9044.0,9044.0,0.0,
4/11/2024,QQQ,Buy Everything,510.0,9621.0,9621.0,0.0,
4/11/2024,QQQ,Buy Everything,515.0,9723.0,9723.0,0.0,
4/11/2024,QQQ,Buy Everything,525.0,9312.0,9312.0,0.0,
4/11/2024,QQQ,Buy Everything,530.0,9306.0,9306.0,0.0,
4/11/2024,QQQ,Buy Everything,535.0,9299.0,9299.0,0.0,
4/11/2024,QQQ,Buy Everything,540.0,9293.0,9293.0,0.0,
4/11/2024,QQQ,Buy Everything,545.0,9286.0,9286.0,0.0,
4/11/2024,QQQ,Buy Everything,550.0,9280.0,9280.0,0.0,
4/11/2024,QQQ,Buy Everything,446.0,259.0,62160.0,456621.40299999906,
4/11/2024,QQQ,Buy Everything,447.0,260.0,49660.0,432384.41999999905,
4/11/2024,QQQ,Buy Everything,448.0,333.0,49284.0,520484.6609999988,
4/11/2024,QQQ,Buy Everything,449.0,480.0,54239.99999999999,702248.1599999983,
4/11/2024,QQQ,Buy Everything,450.0,627.0,52668.0,854611.6589999978,
4/11/2024,QQQ,Buy Everything,451.0,649.0,39589.0,819698.0329999977,
4/11/2024,QQQ,Buy Everything,452.0,663.0,29172.0,771080.2709999976,
4/11/2024,QQQ,Buy Everything,453.0,661.0,20491.0,702654.2369999976,
4/11/2024,QQQ,Buy Everything,454.0,659.0,14498.0,634628.2029999977,
4/11/2024,QQQ,Buy Everything,455.0,868.0,13888.0,749098.7559999969,
4/11/2024,QQQ,Buy Everything,456.0,1079.0,12948.0,823295.3429999962,
4/11/2024,QQQ,Buy Everything,457.0,1131.0,9048.0,749872.226999996,
4/11/2024,QQQ,Buy Everything,458.0,1024.0,6144.0,576529.4079999963,
4/11/2024,QQQ,Buy Everything,459.0,988.0,4940.0,457460.7959999965,
4/11/2024,QQQ,Buy Everything,460.0,1131.0,4524.0,410572.22699999594,
4/11/2024,QQQ,Buy Everything,461.0,1273.0,5092.0,334820.64099999546,
4/11/2024,QQQ,Buy Everything,462.0,1820.0,5460.0,296690.9399999935,
4/11/2024,QQQ,Buy Everything,463.0,2640.0,7920.0,166364.87999999055,
4/11/2024,QQQ,Buy Everything,464.0,2843.0,8529.0,0.0,
4/11/2024,QQQ,Buy Everything,465.0,3046.0,6092.0,0.0,
4/11/2024,QQQ,Buy Everything,466.0,3218.0,6436.0,0.0,
4/11/2024,QQQ,Buy Everything,467.0,3429.0,6858.0,0.0,
4/11/2024,QQQ,Buy Everything,468.0,3307.0,6614.0,0.0,
4/11/2024,QQQ,Buy Everything,469.0,2920.0,5840.0,0.0,
4/11/2024,QQQ,Buy Everything,470.0,2534.0,5068.0,0.0,
4/11/2024,QQQ,Buy Everything,471.0,2574.0,5148.0,0.0,
4/11/2024,QQQ,Buy Everything,472.0,2601.0,5202.0,0.0,
4/11/2024,QQQ,Buy Everything,473.0,3177.0,6354.0,0.0,
4/11/2024,QQQ,Buy Everything,474.0,3753.0,7506.0,0.0,
4/11/2024,QQQ,Buy Everything,475.0,4428.0,4428.0,0.0,
4/11/2024,QQQ,Buy Everything,476.0,4814.0,4814.0,0.0,
4/11/2024,QQQ,Buy Everything,477.0,5115.0,5115.0,0.0,
4/11/2024,QQQ,Buy Everything,478.0,5329.0,5329.0,0.0,
4/11/2024,QQQ,Buy Everything,479.0,6348.0,6348.0,0.0,
4/11/2024,QQQ,Buy Everything,480.0,7955.0,7955.0,0.0,
4/11/2024,QQQ,Buy Everything,481.0,9563.0,9563.0,0.0,
4/11/2024,QQQ,Buy Everything,482.0,8593.0,8593.0,0.0,
4/11/2024,QQQ,Buy Everything,483.0,7624.0,7624.0,0.0,
4/11/2024,QQQ,Buy Everything,484.0,6519.0,6519.0,0.0,
4/11/2024,QQQ,Buy Everything,485.0,5898.0,5898.0,0.0,
4/11/2024,QQQ,Buy Everything,486.0,5683.0,5683.0,0.0,
4/11/2024,QQQ,Buy Everything,487.0,5874.0,5874.0,0.0,
4/11/2024,QQQ,Buy Everything,488.0,6013.0,6013.0,0.0,
4/11/2024,QQQ,Buy Everything,489.0,5912.0,5912.0,0.0,
4/11/2024,QQQ,Buy Everything,490.0,5811.0,5811.0,0.0,
4/11/2024,QQQ,Buy Everything,491.0,7157.0,7157.0,0.0,
4/11/2024,QQQ,Buy Everything,492.0,9178.0,9178.0,0.0,
4/11/2024,QQQ,Buy Everything,493.0,9356.0,9356.0,0.0,
4/11/2024,QQQ,Buy Everything,494.0,9534.0,9534.0,0.0,
4/11/2024,QQQ,Buy Everything,495.0,9153.0,9153.0,0.0,
4/11/2024,QQQ,Buy Everything,496.0,7743.0,7743.0,0.0,
4/11/2024,QQQ,Buy Everything,497.0,7285.0,7285.0,0.0,
4/11/2024,QQQ,Buy Everything,498.0,7307.0,7307.0,0.0,
4/11/2024,QQQ,Buy Everything,499.0,7330.0,7330.0,0.0,
4/11/2024,QQQ,Buy Everything,500.0,7364.0,7364.0,0.0,
4/11/2024,QQQ,Buy Everything,505.0,4576.0,4576.0,0.0,
4/11/2024,QQQ,Buy Everything,510.0,5449.0,5449.0,0.0,
4/11/2024,QQQ,Buy Everything,446.0,362.0,107152.0,638212.1539999987,
4/11/2024,QQQ,Buy Everything,447.0,363.0,88935.0,603675.1709999987,
4/11/2024,QQQ,Buy Everything,448.0,425.0,84575.0,664282.2249999985,
4/11/2024,QQQ,Buy Everything,449.0,547.0,86973.0,800270.298999998,
4/11/2024,QQQ,Buy Everything,450.0,669.0,83625.0,911858.3729999976,
4/11/2024,QQQ,Buy Everything,451.0,693.0,67221.0,875270.7809999975,
4/11/2024,QQQ,Buy Everything,452.0,709.0,52466.0,824579.0529999975,
4/11/2024,QQQ,Buy Everything,453.0,753.0,42168.00000000001,800451.8009999973,
4/11/2024,QQQ,Buy Everything,454.0,796.0,33432.0,766561.5319999971,
4/11/2024,QQQ,Buy Everything,455.0,1013.0,31403.0,874236.2209999964,
4/11/2024,QQQ,Buy Everything,456.0,1207.0,27761.0,920961.5189999957,
4/11/2024,QQQ,Buy Everything,457.0,1232.0,22176.0,816836.9439999956,
4/11/2024,QQQ,Buy Everything,458.0,1086.0,15204.000000000002,611436.4619999961,
4/11/2024,QQQ,Buy Everything,459.0,993.0,9930.0,459775.88099999644,
4/11/2024,QQQ,Buy Everything,460.0,1098.0,8784.0,398592.66599999607,
4/11/2024,QQQ,Buy Everything,461.0,1203.0,7218.0,316409.4509999957,
4/11/2024,QQQ,Buy Everything,462.0,1734.0,8670.0,282671.4779999938,
4/11/2024,QQQ,Buy Everything,463.0,2531.0,10124.0,159496.02699999092,
4/11/2024,QQQ,Buy Everything,464.0,2406.0,9624.0,0.0,
4/11/2024,QQQ,Buy Everything,465.0,2282.0,6846.0,0.0,
4/11/2024,QQQ,Buy Everything,466.0,2275.0,6825.0,0.0,
4/11/2024,QQQ,Buy Everything,467.0,2444.0,7332.0,0.0,
4/11/2024,QQQ,Buy Everything,468.0,2469.0,7407.0,0.0,
4/11/2024,QQQ,Buy Everything,469.0,2408.0,4816.0,0.0,
4/11/2024,QQQ,Buy Everything,470.0,2347.0,4694.0,0.0,
4/11/2024,QQQ,Buy Everything,471.0,2023.0,4046.0,0.0,
4/11/2024,QQQ,Buy Everything,472.0,1806.0,3612.0,0.0,
4/11/2024,QQQ,Buy Everything,473.0,2749.0,5498.0,0.0,
4/11/2024,QQQ,Buy Everything,474.0,3692.0,7384.0,0.0,
4/11/2024,QQQ,Buy Everything,475.0,4952.0,9904.0,0.0,
4/11/2024,QQQ,Buy Everything,476.0,5740.0,11480.0,0.0,
4/11/2024,QQQ,Buy Everything,477.0,6269.0,12538.0,0.0,
4/11/2024,QQQ,Buy Everything,478.0,6539.0,13078.0,0.0,
4/11/2024,QQQ,Buy Everything,479.0,7224.0,7224.0,0.0,
4/11/2024,QQQ,Buy Everything,480.0,8051.0,8051.0,0.0,
4/11/2024,QQQ,Buy Everything,481.0,8879.0,8879.0,0.0,
4/11/2024,QQQ,Buy Everything,482.0,7592.0,7592.0,0.0,
4/11/2024,QQQ,Buy Everything,483.0,6306.0,6306.0,0.0,
4/11/2024,QQQ,Buy Everything,484.0,5969.0,5969.0,0.0,
4/11/2024,QQQ,Buy Everything,485.0,6274.0,6274.0,0.0,
4/11/2024,QQQ,Buy Everything,486.0,6177.0,6177.0,0.0,
4/11/2024,QQQ,Buy Everything,487.0,5677.0,5677.0,0.0,
4/11/2024,QQQ,Buy Everything,488.0,5052.0,5052.0,0.0,
4/11/2024,QQQ,Buy Everything,489.0,4803.0,4803.0,0.0,
4/11/2024,QQQ,Buy Everything,490.0,4554.0,4554.0,0.0,
4/11/2024,QQQ,Buy Everything,491.0,5619.0,5619.0,0.0,
4/11/2024,QQQ,Buy Everything,492.0,7218.0,7218.0,0.0,
4/11/2024,QQQ,Buy Everything,493.0,7402.0,7402.0,0.0,
4/11/2024,QQQ,Buy Everything,494.0,7587.0,7587.0,0.0,
4/11/2024,QQQ,Buy Everything,495.0,7630.0,7630.0,0.0,
4/11/2024,QQQ,Buy Everything,496.0,7483.0,7483.0,0.0,
4/11/2024,QQQ,Buy Everything,497.0,7706.0,7706.0,0.0,
4/11/2024,QQQ,Buy Everything,498.0,8251.0,8251.0,0.0,
4/11/2024,QQQ,Buy Everything,499.0,8795.0,8795.0,0.0,
4/11/2024,QQQ,Buy Everything,500.0,9611.0,9611.0,0.0,
4/11/2024,QQQ,Buy Everything,505.0,3500.0,3500.0,0.0,
4/11/2024,QQQ,Buy Everything,510.0,4668.0,4668.0,0.0,
4/11/2024,QQQ,Buy Everything,446.0,465.0,160425.0,819802.9049999983,
4/11/2024,QQQ,Buy Everything,447.0,467.0,136364.0,776628.9389999984,
4/11/2024,QQQ,Buy Everything,448.0,516.0,126420.00000000001,806516.7719999981,
4/11/2024,QQQ,Buy Everything,449.0,613.0,123826.0,896829.4209999978,
4/11/2024,QQQ,Buy Everything,450.0,711.0,116604.0,969105.0869999975,
4/11/2024,QQQ,Buy Everything,451.0,738.0,97416.0,932106.5459999974,
4/11/2024,QQQ,Buy Everything,452.0,755.0,79275.0,878077.8349999973,
4/11/2024,QQQ,Buy Everything,453.0,845.0,69290.0,898249.364999997,
4/11/2024,QQQ,Buy Everything,454.0,934.0,59776.0,899457.8779999967,
4/11/2024,QQQ,Buy Everything,455.0,1157.0,56693.0,998510.6689999958,
4/11/2024,QQQ,Buy Everything,456.0,1335.0,50730.0,1018627.6949999952,
4/11/2024,QQQ,Buy Everything,457.0,1332.0,39960.0,883138.6439999952,
4/11/2024,QQQ,Buy Everything,458.0,1149.0,26427.0,646906.5329999959,
4/11/2024,QQQ,Buy Everything,459.0,999.0,17982.0,462553.9829999964,
4/11/2024,QQQ,Buy Everything,460.0,1066.0,14924.000000000002,386976.1219999962,
4/11/2024,QQQ,Buy Everything,461.0,1133.0,11330.0,297998.2609999959,
4/11/2024,QQQ,Buy Everything,462.0,1649.0,13192.0,268815.0329999941,
4/11/2024,QQQ,Buy Everything,463.0,2423.0,16961.0,152690.19099999132,
4/11/2024,QQQ,Buy Everything,464.0,1970.0,11820.0,0.0,
4/11/2024,QQQ,Buy Everything,465.0,1517.0,7585.0,0.0,
4/11/2024,QQQ,Buy Everything,466.0,1333.0,5332.0,0.0,
4/11/2024,QQQ,Buy Everything,467.0,1459.0,5836.0,0.0,
4/11/2024,QQQ,Buy Everything,468.0,1632.0,4896.0,0.0,
4/11/2024,QQQ,Buy Everything,469.0,1896.0,5688.0,0.0,
4/11/2024,QQQ,Buy Everything,470.0,2160.0,6480.0,0.0,
4/11/2024,QQQ,Buy Everything,471.0,1471.0,4413.0,0.0,
4/11/2024,QQQ,Buy Everything,472.0,1012.0,2024.0,0.0,
4/11/2024,QQQ,Buy Everything,473.0,2321.0,4642.0,0.0,
4/11/2024,QQQ,Buy Everything,474.0,3631.0,7262.0,0.0,
4/11/2024,QQQ,Buy Everything,475.0,5476.0,10952.0,0.0,
4/11/2024,QQQ,Buy Everything,476.0,6665.0,13330.0,0.0,
4/11/2024,QQQ,Buy Everything,477.0,7423.0,14846.0,0.0,
4/11/2024,QQQ,Buy Everything,478.0,7749.0,15498.0,0.0,
4/11/2024,QQQ,Buy Everything,479.0,8100.0,16200.0,0.0,
4/11/2024,QQQ,Buy Everything,480.0,8147.0,16294.0,0.0,
4/11/2024,QQQ,Buy Everything,481.0,8194.0,8194.0,0.0,
4/11/2024,QQQ,Buy Everything,482.0,6591.0,6591.0,0.0,
4/11/2024,QQQ,Buy Everything,483.0,4988.0,4988.0,0.0,
4/11/2024,QQQ,Buy Everything,484.0,5419.0,5419.0,0.0,
4/11/2024,QQQ,Buy Everything,485.0,6650.0,6650.0,0.0,
4/11/2024,QQQ,Buy Everything,486.0,6671.0,6671.0,0.0,
4/11/2024,QQQ,Buy Everything,487.0,5480.0,5480.0,0.0,
4/11/2024,QQQ,Buy Everything,488.0,4090.0,4090.0,0.0,
4/11/2024,QQQ,Buy Everything,489.0,3694.0,3694.0,0.0,
4/11/2024,QQQ,Buy Everything,490.0,3297.0,3297.0,0.0,
4/11/2024,QQQ,Buy Everything,491.0,4081.0,4081.0,0.0,
4/11/2024,QQQ,Buy Everything,492.0,5257.0,5257.0,0.0,
4/11/2024,QQQ,Buy Everything,493.0,5449.0,5449.0,0.0,
4/11/2024,QQQ,Buy Everything,494.0,5640.0,5640.0,0.0,
4/11/2024,QQQ,Buy Everything,495.0,6107.0,6107.0,0.0,
4/11/2024,QQQ,Buy Everything,496.0,7224.0,7224.0,0.0,
4/11/2024,QQQ,Buy Everything,497.0,8128.0,8128.0,0.0,
4/11/2024,QQQ,Buy Everything,498.0,9194.0,9194.0,0.0,
4/11/2024,QQQ,Buy Everything,499.0,10260.0,10260.0,0.0,
4/11/2024,QQQ,Buy Everything,500.0,11858.0,11858.0,0.0,
4/11/2024,QQQ,Buy Everything,505.0,2425.0,2425.0,0.0,
4/11/2024,QQQ,Buy Everything,510.0,3887.0,3887.0,0.0,
4/11/2024,QQQ,Buy Everything,446.0,474.0,188178.0,835670.0579999983,
4/11/2024,QQQ,Buy Everything,447.0,475.0,162925.0,789933.0749999983,
4/11/2024,QQQ,Buy Everything,448.0,437.0,128478.0,683038.4289999985,
4/11/2024,QQQ,Buy Everything,449.0,361.0,89889.00000000001,528149.1369999987,
4/11/2024,QQQ,Buy Everything,450.0,285.0,59280.0,388459.844999999,
4/11/2024,QQQ,Buy Everything,451.0,551.0,95323.0,695922.366999998,
4/11/2024,QQQ,Buy Everything,452.0,729.0,103518.0,847839.3929999974,
4/11/2024,QQQ,Buy Everything,453.0,901.0,103614.99999999999,957778.3169999968,
4/11/2024,QQQ,Buy Everything,454.0,1074.0,99882.0,1034280.2579999962,
4/11/2024,QQQ,Buy Everything,455.0,1818.0,134532.0,1568964.9059999934,
4/11/2024,QQQ,Buy Everything,456.0,2476.0,146084.0,1889230.091999991,
4/11/2024,QQQ,Buy Everything,457.0,2824.0,129904.0,1872360.00799999,
4/11/2024,QQQ,Buy Everything,458.0,2862.0,103032.0,1611354.6539999899,
4/11/2024,QQQ,Buy Everything,459.0,2777.0,80533.0,1285798.20899999,
4/11/2024,QQQ,Buy Everything,460.0,2531.0,58213.0,918796.0269999909,
4/11/2024,QQQ,Buy Everything,461.0,2284.0,41112.0,600730.8279999918,
